"componentType","logicalName","displayName","sourcePath","parent","dependencies","rootComponent","dataType","requiredLevel","description","domain","targetSolution","disposition","rationale","licenceReview","maturityReview","sourceOnly"
"Attribute","createdon","CreatedOn","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<System.DateTime>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","createdonbehalfby","CreatedOnBehalfBy","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","exchangerate","ExchangeRate","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<decimal>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","importsequencenumber","ImportSequenceNumber","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<int>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","modifiedby","ModifiedBy","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","modifiedon","ModifiedOn","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<System.DateTime>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","modifiedonbehalfby","ModifiedOnBehalfBy","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","overriddencreatedon","OverriddenCreatedOn","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<System.DateTime>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","ownerid","OwnerId","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","owningbusinessunit","OwningBusinessUnit","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","owningteam","OwningTeam","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","owninguser","OwningUser","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","statecode","statecode","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","cr7e8_household_statecode?","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","statuscode","statuscode","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","cr7e8_household_statuscode?","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","timezoneruleversionnumber","TimeZoneRuleVersionNumber","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<int>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","transactioncurrencyid","TransactionCurrencyId","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","utcconversiontimezonecode","UTCConversionTimeZoneCode","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<int>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","versionnumber","VersionNumber","metadata:DataverseModelBuilder/cr7e8_household","cr7e8_household","","False","System.Nullable<long>","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Redesign","Household must be represented by Account with accountType=Household; the parallel household table is retired.","Investigate","Not required","True"
"Attribute","cr7e8_account","cr7e8_Account","metadata:DataverseModelBuilder/cr7e8_offer","cr7e8_offer","","False","Microsoft.Xrm.Sdk.EntityReference","","Enriched from live Dataverse table metadata because the solution package omitted the definition.","Party, household, and relationship","crmshow_DataModel","Refactor","Reuse native party tables while rebuilding only approved extensions and role relationships.","Investigate","Not required","True"
